customer_id,customer_name,product_id,product_name,sales_amount,quantity,transaction_date
C1464_4,Allison Mcintyre,P00053,Course,3278.21,5,2023-10-12
C3196_3,Brian Lee,P00050,Often,3685.28,12,2022-09-03
C4950,Ian Brown,P00051,Author,2881.81,14,2024-07-02
C9522_1,Jordan Bailey,P00007,Store,1103.59,1,2023-08-30
C2220_3,Melissa Pugh,P00022,Fine,810.07,18,2024-06-07
C5683_1,Wayne Schneider,P00037,Thank,4841.47,7,2022-06-09
C9034_4,David Newman,P00079,Physical,1307.01,20,2023-06-30
C9385_3,Robert Stephens,P00055,Play,1350.17,2,2024-04-27
C6172_2,David Johnston,P00079,Physical,4833.28,3,2024-06-23
C6920_4,Christopher Anderson,P00076,Several,1903.11,14,2024-05-09
C7939_2,Jorge Watson,P00039,Often,314.72,2,2023-03-22
C1982_7,Gary Wilson,P00073,Research,776.53,16,2023-04-15
C8264_1,Donald Yates,P00079,Physical,1415.91,17,2022-09-12
C1763_1,Bryan Underwood,P00073,Research,1011.72,6,2025-03-03
C2805_1,Laura Lewis,P00082,Much,4401.12,16,2023-07-27
C5240_6,Michelle Hampton,P00020,Model,1038.78,5,2023-07-02
C2484_5,Daniel Dyer,P00099,Add,3953.87,12,2024-04-07
C3403_2,Michael Moore,P00023,Better,1911.81,20,2022-05-04
C5568_2,Jeanette Anderson,P00091,Also,3616.07,6,2024-09-14
C1253_1,Bruce Grimes,P00073,Research,3801.56,20,2023-07-15
C1510_2,Joe Reilly,P00034,Quality,2024.04,9,2022-05-06
C9045_4,Brian Mccullough,P00006,Each,4198.21,13,2023-03-05
C2945_3,Michael Hernandez,P00055,Play,4489.3,4,2024-10-20
C3494_2,Raymond Greene,P00003,Line,1619.62,11,2024-10-12
C6118_1,Jessica Johnson,P00006,Each,1360.04,8,2022-04-15
C9911_1,Danny Jenkins,P00060,Practice,2837.4,6,2022-05-26
C9676_3,Jennifer Turner,P00090,Summer,3781.92,20,2025-01-29
C1074_3,Mark Olsen,P00017,House,2110.23,15,2024-03-22
C2757_2,Christopher Burke,P00094,Fund,4692.86,2,2022-06-14
C3358_3,Dillon Marks,P00041,Attorney,4146.4,9,2022-11-19
C7266,Carolyn Coleman,P00064,Note,3205.18,10,2022-04-11
C1071_4,Benjamin Pineda,P00012,Policy,4708.0,7,2023-08-14
C9821_1,Sharon Smith,P00061,Sit,2070.02,4,2024-01-29
C8626_2,Jamie Thompson,P00096,Bad,475.28,14,2024-07-21
C7112_2,Brittany Eaton,P00026,Civil,753.56,1,2022-08-28
C4540_3,John Diaz,P00059,Next,1313.12,10,2025-02-28
C4466_2,Crystal Farrell,P00047,Successful,2041.26,4,2024-11-12
C2934_1,Joshua May,P00070,Although,3100.7,17,2023-03-25
C8669_2,Stephanie Martin,P00028,That,1483.44,4,2022-09-02
C2083_3,Regina Simmons,P00083,Per,2157.11,19,2022-08-21
C9911_2,Omar Mason,P00095,Can,3070.44,20,2022-05-23
C5795_4,Tracy Oconnor,P00026,Civil,3177.16,18,2024-05-30
C3438_3,John Warren,P00046,Really,3050.52,11,2023-12-10
C5713_1,Eduardo Parker,P00093,My,3775.89,12,2023-04-24
C4145_6,Kathleen Becker,P00048,Who,2602.71,13,2025-01-10
C8361_4,Michael Mason,P00075,End,2595.27,16,2024-09-15
C8780_5,Gerald Aguirre,P00021,Structure,2521.55,8,2022-06-12
C7692_3,Bradley Reid,P00069,Away,529.92,1,2025-03-12
C7363_3,Claudia Chambers,P00058,His,4752.33,20,2023-11-12
C1276_1,Daniel Flores,P00023,Better,3102.96,10,2023-04-21
C6557_2,Angela Alexander,P00076,Several,3869.43,6,2022-07-26
C5690_1,Angela Barnes,P00074,City,2099.7,2,2022-11-06
C5989_1,Johnny Torres,P00043,Health,569.43,15,2023-11-22
C8653_2,Michele Walls,P00054,Tough,1963.68,7,2022-11-18
C6196_1,Michael Davis,P00080,Great,3420.74,3,2023-10-31
C9525_5,Linda Wilson,P00007,Store,3102.94,6,2022-06-27
C4001_3,Stephen Smith,P00033,Sell,795.93,8,2023-02-10
C3818_2,Christopher Diaz,P00085,Friend,2268.75,17,2025-03-18
C5175_5,Anna Barnett,P00029,Live,411.05,6,2022-11-02
C5155_1,Charles Maldonado,P00042,First,127.64,7,2025-01-27
C3156_1,Emily Herman,P00042,First,3380.79,17,2023-10-28
C4797_2,Daniel Allen,P00059,Next,4922.64,6,2023-09-20
C8443_4,Tammy Booth,P00062,Write,587.68,5,2023-04-02
C9222_5,Regina Martinez,P00098,Practice,4420.09,20,2022-07-21
C6796_1,Stephen Walker,P00059,Next,469.27,6,2023-05-15
C8042_1,Alejandro Reyes,P00071,Almost,44.03,19,2024-04-24
C3631_2,Bryan Hernandez,P00033,Sell,1371.32,15,2024-09-26
C8089_5,Angela Molina,P00015,Collection,2651.94,11,2024-12-13
C2187_1,William Henry,P00016,Drive,1219.29,9,2022-11-23
C9009_2,Thomas Davis,P00001,Require,3369.66,10,2023-04-14
C3623_2,Michael Ortiz,P00039,Often,4561.5,20,2023-05-24
C7486_4,Nicole Avila,P00067,Something,3141.72,19,2022-04-20
C5818_3,Leslie Jimenez,P00067,Something,1137.94,10,2024-06-20
C3207_5,Lacey Martin,P00094,Fund,2763.0,4,2022-04-03
C4723_2,Suzanne Pierce,P00056,Road,2405.39,10,2023-10-31
C3397_2,Rachel Stanley,P00047,Successful,348.9,7,2022-08-04
C5157_1,Jordan Mitchell,P00008,Until,2666.05,11,2022-10-21
C4342_2,Alexander Ramirez,P00058,His,369.02,11,2023-04-09
C2135_3,Paul Smith,P00091,Also,4897.45,1,2023-08-05
C4472_2,Michelle Willis,P00032,From,4985.94,6,2023-05-06
C6808_4,Charles Johnson,P00007,Store,1967.82,8,2024-01-01
C6797_2,Rebecca Odonnell,P00093,My,754.46,1,2024-03-26
C9405_1,Michael Harrison,P00002,High,4081.37,15,2024-09-09
C2175,Amy Murray,P00023,Better,3134.86,8,2024-08-10
C8834,Laura Anderson,P00007,Store,3087.97,11,2023-02-02
C1505_5,Brian Lucas,P00088,East,2344.86,18,2025-01-04
C7896,Adrian Tucker,P00043,Health,3439.12,5,2024-11-19
C8509_2,Marcus Johnson,P00047,Successful,54.96,12,2024-08-22
C4651_4,James Shelton,P00021,Structure,4592.52,4,2024-03-22
C1204_2,Katelyn Olson,P00042,First,1021.21,2,2023-11-26
C4405_2,Laura Young,P00080,Great,3193.56,16,2023-02-01
C6019_2,Keith Murillo,P00056,Road,2518.17,17,2022-12-24
C7493_2,Paul Acosta,P00077,Research,3460.88,20,2022-06-02
C4500_5,Jason Owens,P00071,Almost,2969.13,12,2022-08-28
C7187,Seth Beck,P00062,Write,4928.73,19,2023-10-28
C7037_2,Anthony Davis,P00011,Often,2440.72,10,2022-09-09
C3271_3,Brittany Schwartz,P00013,Environmental,441.77,3,2025-02-15
C3434_2,Aaron King II,P00048,Who,4442.52,7,2022-05-13
C4400_1,Carla Ellis,P00066,Never,3075.43,1,2024-11-13
C5709_2,Garrett Ramirez Jr.,P00039,Often,3204.06,16,2025-03-04
C1929_3,Nicholas Roberts,P00009,Including,2610.89,14,2023-05-29
C8421_2,Anna Jones,P00088,East,2947.49,8,2024-06-11
C9755_3,Nicholas Johnson,P00041,Attorney,1059.29,19,2023-12-05
C4103_3,Dr. Kathryn Gillespie,P00022,Fine,4429.58,13,2023-06-14
C3541_6,Mary Stewart,P00019,White,2918.86,13,2023-09-22
C5145_5,Angela Ray PhD,P00033,Sell,4053.93,6,2023-07-06
C9458_1,Ashley Zhang,P00029,Live,67.2,18,2024-01-27
C5230_1,Julia Frost,P00032,From,2965.35,3,2023-04-11
C3360_5,Elizabeth Thomas,P00009,Including,4738.13,17,2023-05-30
C5684_1,Brandy Juarez DDS,P00039,Often,4395.24,14,2024-11-19
C6335_1,Colton Thompson,P00080,Great,4368.48,14,2023-06-14
C9504_2,Sandra Taylor,P00091,Also,4152.98,11,2024-01-24
C9889_8,Andre Andrade,P00093,My,2911.17,4,2022-05-05
C8999,Angela Garcia,P00089,Mention,3841.26,5,2024-11-03
C8489_4,Holly Ryan,P00096,Bad,1241.66,7,2023-08-16
C1814_2,Morgan Hebert,P00046,Really,4469.51,5,2023-09-12
C1792_1,Daniel Carson,P00094,Fund,4587.3,15,2022-07-03
C8656_2,Samuel Thomas,P00069,Away,1564.17,10,2023-04-22
C8583_1,Sheila Richards,P00021,Structure,2324.88,18,2024-01-29
C9089_4,Peter Diaz,P00043,Health,1637.71,5,2023-03-18
C2477_3,Stacey Sosa,P00059,Next,831.7,12,2023-12-01
C3380_2,Aaron Hughes,P00047,Successful,621.87,12,2024-03-31
C8774_3,Tracy Cabrera,P00074,City,899.19,18,2024-01-09
C4154_2,Janice Ramirez,P00044,Table,3741.19,14,2022-06-22
C1188_3,Shannon Baker,P00062,Write,3978.3,16,2024-03-13
C2765_4,Roy Thompson,P00007,Store,4520.25,10,2023-05-28
C7993_6,Brianna Martin,P00082,Much,1010.56,17,2022-11-11
C9241_3,David Mckenzie,P00005,Tonight,845.46,19,2022-10-12
C9346,Troy Paul,P00054,Tough,3107.49,10,2024-04-14
C2330_2,Krista Martinez,P00005,Tonight,3492.75,3,2024-05-15
C7886_5,David Taylor,P00042,First,1004.4,13,2023-11-24
C2996_3,Todd Johnson,P00013,Environmental,144.1,12,2024-06-30
C2272_4,Ray Adams,P00093,My,4170.9,10,2025-01-04
C9016,Dominique Grant,P00068,Treat,3056.62,19,2023-08-29
C6354_2,David Brown,P00061,Sit,1949.68,19,2024-01-09
C5499_1,Stephanie Jackson,P00081,Reality,2419.96,2,2023-07-03
C1907_3,Anthony Foster,P00056,Road,4424.98,13,2022-11-08
C7845_2,Daniel Lynch,P00060,Practice,4642.58,18,2022-08-01
C7587_2,Nicole Henry,P00094,Fund,2686.19,13,2022-07-27
C6968_2,Anthony Jacobs,P00045,Meet,589.16,17,2024-03-28
C1386_2,Carrie Campbell,P00093,My,1825.12,4,2024-11-23
C9196_4,Melinda Ochoa,P00029,Live,4685.04,17,2022-09-17
C7159_2,Valerie Webster,P00003,Line,1552.63,14,2024-05-30
C5897_2,Dustin Chambers,P00059,Next,105.58,13,2022-08-12
C2332_3,Kathryn Robinson,P00068,Treat,3140.49,11,2024-04-21
C8559_3,Jesse Dalton,P00050,Often,597.36,7,2022-07-25
C3596_4,Linda Crawford,P00091,Also,1835.65,13,2022-11-13
C5878_1,Cathy Sutton,P00069,Away,1214.0,10,2023-05-28
C8502_3,Brian Gray,P00100,Travel,2515.5,17,2023-03-05
C9791,Edwin Adams,P00070,Although,3652.13,14,2022-10-13
C8758_2,Kathleen Guerra,P00030,Lose,4364.54,11,2022-08-09
C6719_1,Kenneth Shelton,P00100,Travel,3505.19,4,2024-02-03
C6100,Kimberly Jones,P00043,Health,3450.31,14,2022-12-01
C1637_1,Zachary Peck,P00089,Mention,2966.53,9,2022-08-19
C4909_3,Kelly Berry,P00038,Choose,2555.19,11,2024-07-28
C9689_1,Carrie Wilson,P00058,His,3492.85,3,2022-06-02
C2944_2,James Bailey,P00077,Research,4277.22,9,2023-05-26
C6190_2,Jennifer Williams,P00053,Course,175.98,16,2022-06-09
C4664_4,Brittany Ho,P00068,Treat,2678.42,7,2024-03-10
C2739_6,Melissa Thompson,P00041,Attorney,3824.97,20,2023-12-17
C9136_1,Chad Morgan,P00081,Reality,3077.0,20,2022-11-25
C1129_3,Brandon Williams,P00021,Structure,2344.13,19,2023-06-15
C7804,Kayla Ramirez,P00076,Several,1311.11,6,2023-05-05
C1995_2,Ralph Barton,P00003,Line,4752.1,14,2024-08-15
C2457_2,Nathan Watson,P00089,Mention,3667.32,10,2024-06-23
C6184_2,Danny Cooper,P00073,Research,332.59,15,2022-08-27
C8638_2,Kathryn Jackson,P00044,Table,2928.8,15,2024-05-10
C8641_5,Brian Norris,P00017,House,4156.23,1,2023-03-22
C7227_5,Daniel Hansen,P00033,Sell,480.5,3,2024-08-14
C2242_2,Kerri Guzman,P00048,Who,537.22,16,2023-07-10
C4851_4,Jordan Cohen,P00006,Each,3885.09,12,2024-05-18
C2882_4,Kelly Simmons,P00007,Store,2523.31,14,2022-10-03
C9053_3,Jason Soto,P00005,Tonight,299.23,2,2024-01-15
C9125_3,Robin Castillo,P00019,White,3806.3,7,2023-05-23
C7814_3,Jennifer Mcgrath,P00005,Tonight,302.26,9,2023-09-22
C9273_6,Tyler Whitaker,P00097,Talk,2407.29,3,2023-06-26
C7365_1,Donna Matthews,P00096,Bad,3485.42,12,2024-10-29
C3947_4,Amber Lawrence,P00038,Choose,435.18,2,2023-05-11
C9719,Kevin Williams,P00018,Hour,1612.24,17,2024-05-04
C2190_1,Jessica Lane MD,P00045,Meet,1505.95,17,2022-11-17
C1794_1,Melissa Hughes,P00038,Choose,4933.32,7,2024-10-27
C6848_4,Wesley Gibbs,P00072,Director,220.94,13,2022-07-09
C7303_1,Carl Atkinson,P00086,Expect,1117.81,13,2023-10-27
C4600_2,James Kim,P00011,Often,2446.42,19,2022-05-29
C5802_1,Danielle Conley,P00100,Travel,1981.07,11,2024-04-29
C6113_1,Andrew Edwards,P00023,Better,3252.31,1,2024-04-05
C9331_2,Johnny Nguyen,P00038,Choose,3687.77,7,2024-05-29
C4386_2,Joseph Marquez,P00091,Also,4644.59,15,2024-01-08
C7965_1,Sheila Kelly,P00060,Practice,3289.73,16,2023-12-09
C9749_3,Kathleen Tucker,P00099,Add,2701.77,8,2024-03-27
C4686_2,Erika Hamilton,P00029,Live,2896.14,12,2023-04-05
C4036,John Ramsey,P00053,Course,1030.4,9,2024-03-20
C2266_4,Barbara Hubbard,P00082,Much,540.17,15,2023-10-26
C1812_2,Ryan Carney,P00068,Treat,2971.9,6,2023-12-23
C6874_2,Matthew Hicks,P00006,Each,1940.56,6,2024-11-18
C7342_4,Ellen Jordan,P00039,Often,217.36,17,2024-07-31
C8388_2,Shelly Sexton,P00047,Successful,761.19,7,2024-08-14
C5004_3,James Quinn DVM,P00074,City,192.54,4,2023-10-10
C5724_3,Jamie Compton,P00006,Each,1139.19,3,2023-02-04
C4637_2,Jon Harrison,P00081,Reality,2674.53,4,2024-07-16
C4337_1,Christine Brown,P00050,Often,3089.78,13,2024-03-26
C4710_3,Paula Kelley,P00022,Fine,796.84,11,2023-03-04
C1300_2,Jenna Gibbs,P00082,Much,1249.06,3,2024-09-19
C4296_1,Mark Perkins,P00098,Practice,4632.36,18,2022-11-13
C2384_4,Ashley Ponce,P00052,Car,1084.41,17,2022-04-04
C3392_3,Jacqueline Brown DDS,P00017,House,4728.6,7,2023-09-03
C4754_2,Joshua Walker,P00085,Friend,4514.35,6,2022-09-05
C6146_2,Abigail Archer,P00046,Really,1885.13,13,2024-03-23
C3317,Vicki Reed,P00066,Never,4971.37,18,2022-03-31
C3670_2,Edward Reed,P00060,Practice,2519.72,13,2022-03-21
C3323_5,Rebecca Maldonado,P00098,Practice,1789.18,11,2022-10-16
C9480_2,Peter Rodriguez,P00033,Sell,2724.48,1,2023-07-03
C5802_2,Timothy Bell,P00022,Fine,1245.21,8,2024-09-10
C2907_5,Christopher Conner,P00029,Live,104.56,11,2024-07-01
C1426_6,Henry Stevens,P00004,Claim,1033.39,15,2023-11-24
C6459_2,Andre Ellison Jr.,P00035,Second,3987.58,13,2024-03-30
C4525_4,Kimberly Hull,P00008,Until,2191.87,20,2022-10-05
C4828_5,Michael Johnson,P00070,Although,1323.34,9,2023-11-17
C4171_2,Miss Kathryn Smith DDS,P00040,Maintain,2701.53,16,2023-07-14
C1323,Stephen Day,P00074,City,1410.96,9,2023-04-28
C6721_1,Jennifer Davis,P00003,Line,916.24,19,2023-01-04
C4210_1,Jacob Smith,P00043,Health,3991.09,12,2024-01-15
C1869_1,Thomas Edwards,P00071,Almost,4892.71,11,2022-09-27
C2999_2,Vanessa Sparks,P00091,Also,3024.62,19,2024-03-11
C3162_2,Jeremy Ayala,P00059,Next,4985.5,14,2024-03-22
C7158_1,Gregory Williams,P00007,Store,3177.24,11,2025-01-11
C3362_3,Anna Rogers,P00013,Environmental,737.78,12,2022-10-25
C8954_4,Mr. Adrian Nelson DVM,P00032,From,1064.07,19,2024-09-30
C1010_3,Brian Peterson,P00009,Including,2966.43,10,2022-07-08
C9995_4,Justin Summers,P00059,Next,2325.81,17,2025-02-14
C6768_1,William Copeland,P00084,Before,2837.58,16,2024-12-01
C6882_3,Patricia Murray,P00088,East,1533.08,15,2023-06-07
C9144_3,Deanna Rose,P00027,Half,1511.05,14,2024-12-01
C3045_3,Jasmine Petersen,P00039,Often,667.01,15,2024-03-30
C4038_1,Mrs. Emily Woods,P00026,Civil,3360.06,11,2024-08-03
C4093_2,Eric West,P00092,Smile,1058.81,11,2025-03-15
C7192_2,Michael Barajas,P00066,Never,2399.93,13,2022-10-23
C1327_3,Kelly Mcneil,P00041,Attorney,2322.53,17,2025-01-07
C6825_5,Pamela Davis,P00073,Research,4744.48,4,2024-10-25
C6874_3,Calvin Sparks,P00080,Great,572.66,5,2023-08-14
C7596_1,Tyler Huff,P00096,Bad,1727.67,2,2022-05-05
C1233_3,Madison White,P00040,Maintain,4580.79,4,2023-12-07
C5499_2,Henry Davis,P00079,Physical,315.17,2,2023-08-23
C8455_1,Ryan Mckinney,P00060,Practice,1137.94,14,2022-12-24
C8270_2,Donald Jones,P00051,Author,2663.77,20,2022-09-23
C1675_4,Caleb Hunter,P00075,End,3849.63,8,2024-06-28
C1730_4,Rachel Christensen,P00051,Author,510.16,13,2024-04-30
C3634_4,Alejandro Gamble,P00079,Physical,1714.17,18,2023-10-13
C2796_4,Angela Melton,P00043,Health,1259.08,11,2025-01-10
C6168_2,Donald Arnold,P00005,Tonight,2938.49,9,2024-09-22
C3198_4,Lauren Leblanc,P00035,Second,2663.7,15,2023-11-30
C5681_3,Dr. Eric Kennedy Jr.,P00091,Also,3675.08,15,2023-03-17
C8645_2,Gregory Rasmussen,P00062,Write,37.68,9,2024-04-01
C5517_2,Leah Price,P00018,Hour,2413.96,3,2024-06-28
C5886_3,Derek Haley,P00001,Require,4302.86,20,2024-07-28
C9002_2,Kylie Cruz,P00045,Meet,2686.29,9,2025-02-02
C8905_2,Lisa Brennan,P00027,Half,510.82,9,2023-09-03
C7230_3,Laura Chase,P00084,Before,1433.05,5,2023-03-10
C3059,Kiara Fry,P00006,Each,622.41,9,2023-04-27
C5750_4,Randy Martinez,P00097,Talk,2354.75,15,2023-01-01
C8491_3,Patrick Bryant,P00064,Note,1016.51,13,2023-08-21
C3109_2,Priscilla Washington,P00016,Drive,1663.52,13,2023-05-19
C6593_1,Sarah Hall,P00062,Write,4382.23,2,2022-11-23
C9821_2,Raymond Palmer,P00034,Quality,3984.96,14,2022-08-03
C5546_2,Joseph Williams,P00003,Line,3539.16,14,2024-10-20
C2418,Wendy Snyder,P00094,Fund,1300.39,16,2025-01-19
C6006_3,Robert Sweeney,P00045,Meet,854.55,19,2023-03-05
C4942_1,Gregory James,P00005,Tonight,373.4,11,2025-01-30
C4812_1,Brittany Rosales,P00089,Mention,2650.18,15,2024-02-22
C6102_1,Bradley Mcmahon,P00055,Play,3786.22,8,2023-10-24
C1354_3,John Navarro,P00083,Per,3370.57,9,2022-06-16
C3512_3,Michael Rivera,P00035,Second,2814.0,4,2022-06-30
C9439_3,Jose Mccullough,P00044,Table,156.69,15,2024-02-04
C8377_2,Dr. Kristin Bush,P00081,Reality,874.36,10,2023-02-07
C3262_3,Jason Villarreal,P00098,Practice,3507.54,18,2023-01-12
C6628_4,Lisa Terry,P00040,Maintain,4424.09,14,2024-04-16
C5174_2,James Daugherty,P00033,Sell,8.24,5,2024-10-08
C3591_2,Summer Aguirre,P00074,City,1869.66,8,2024-07-30
C3358_4,Carl Walker,P00090,Summer,2051.12,16,2022-04-18
C5168_5,Nancy Simpson,P00072,Director,4384.1,3,2024-12-01
C9837_1,Amy Hopkins,P00021,Structure,898.76,16,2022-12-28
C2137_5,Chris Rangel,P00038,Choose,2610.93,14,2024-11-23
C8921_2,Ryan Castillo,P00087,Cost,3164.37,18,2024-04-02
C5530,Rebecca Marquez,P00046,Really,3923.0,17,2024-12-15
C3862_4,Jessica Pierce,P00057,Write,1385.13,9,2025-02-04
C1939_2,Diana Ruiz,P00091,Also,265.69,3,2022-10-30
C7439_1,Jason Coleman,P00082,Much,224.62,16,2023-06-19
C3294_3,Brian Sutton,P00030,Lose,4398.67,13,2023-03-28
C3379_2,Natalie Alexander,P00020,Model,4298.08,15,2022-09-18
C7553_6,John Thomas,P00054,Tough,911.17,6,2024-07-15
C6295_2,Justin Roberts,P00019,White,2139.79,1,2024-12-22
C1396_2,Tonya Le,P00010,Guy,3600.6,5,2023-04-21
C4557_3,Kelly Bush,P00019,White,3847.64,16,2024-10-30
C3776_4,Benjamin Jones,P00038,Choose,201.32,5,2023-03-04
C7791_2,Lawrence Jones,P00091,Also,3526.45,8,2022-06-03
C3298_2,George Bennett,P00035,Second,2488.31,18,2023-11-14
C4122_2,John Mendoza,P00047,Successful,859.54,5,2025-01-23
C1708,Caitlin Pitts,P00029,Live,4268.24,5,2023-06-25
C9334_1,John Mathews,P00049,Staff,394.95,12,2022-05-30
C3921_5,Rachel Mercer,P00088,East,1751.57,10,2025-01-24
C7460_4,Pamela Rosales,P00078,Step,3509.23,16,2024-10-16
C9599_3,Penny Mann,P00079,Physical,1050.81,18,2022-05-06
C8011_2,Nathan Matthews,P00076,Several,1125.35,12,2023-11-21
C8358_3,Robert Hobbs,P00032,From,1351.48,13,2022-04-21
C4804_4,Chris Shah,P00077,Research,2738.65,13,2022-12-12
C9310_1,Jacob Mendoza,P00048,Who,4903.26,8,2024-08-25
C2946_1,David Jackson,P00014,Information,1951.72,18,2024-08-15
C3523_1,Caitlin Haas,P00018,Hour,235.49,4,2023-09-19
C2296_1,Patrick Robinson MD,P00041,Attorney,1791.77,18,2023-09-14
C4299_4,Karen Brown,P00063,Per,2486.04,8,2023-03-12
C6491,Jonathan Zamora,P00054,Tough,1669.86,11,2024-05-28
C1317_2,Steven Silva,P00033,Sell,1595.74,16,2023-08-31
C6872,Ruth Jackson,P00057,Write,2485.09,4,2023-06-03
C6115_3,Debbie Curtis,P00062,Write,1898.04,5,2024-12-30
C5430_2,Deborah Blair,P00086,Expect,359.39,2,2023-08-10
C2299_2,Robert Lucero,P00051,Author,1852.23,5,2022-05-10
C1125_4,Leslie Sandoval,P00049,Staff,1493.85,13,2023-08-21
C1813_1,Joseph Powell,P00040,Maintain,1892.7,6,2023-07-12
C4154_3,Kathy Christensen,P00098,Practice,3188.62,9,2024-04-09
C2933_4,Nathaniel Huynh,P00087,Cost,444.99,1,2024-06-27
C4352_2,Audrey Brown,P00028,That,1944.8,16,2023-11-13
C4697_3,Matthew Johnson,P00054,Tough,33.97,6,2025-02-19
C3513_1,Alexandria Gonzales,P00061,Sit,66.57,18,2024-09-27
C4426_1,David Sparks,P00035,Second,3537.76,20,2023-09-27
C7916_3,Barbara Odom,P00092,Smile,4800.93,8,2023-09-24
C5422_3,Katherine Long,P00097,Talk,1808.85,19,2022-06-24
C9326,Lisa Henson,P00049,Staff,3541.38,5,2024-09-07
C7953_7,Cynthia Rogers,P00017,House,3474.14,7,2024-05-23
C4838_2,Brenda King,P00061,Sit,176.78,11,2023-12-03
C7099_2,Autumn Flores,P00071,Almost,2871.93,19,2024-08-18
C9672_1,Kimberly Anderson,P00080,Great,3849.81,20,2024-12-03
C5003_3,Wayne Herrera,P00043,Health,3127.93,1,2023-11-20
C8470_3,Susan Smith,P00066,Never,3564.05,6,2023-10-18
C5933_4,Abigail Duke,P00028,That,826.88,4,2023-09-02
C6308_2,Nicole Wilson,P00075,End,3819.44,20,2024-09-01
C6654_3,Lori Bryant,P00013,Environmental,1907.63,12,2024-01-18
C1941_2,William Mcdonald,P00083,Per,3288.68,5,2024-12-18
C6203_3,Cindy Harris,P00040,Maintain,1403.99,16,2023-06-02
C8800_1,Katherine Neal,P00090,Summer,2052.91,6,2025-01-31
C1702_1,Jeffrey Davis,P00047,Successful,48.73,2,2023-04-12
C3530_3,Michael Young,P00009,Including,3825.43,6,2023-10-15
C5109_4,Alexander Jordan,P00096,Bad,3349.34,5,2024-10-19
C5132_2,Justin Taylor,P00046,Really,523.47,14,2022-06-05
C9110_2,Stuart Fuentes,P00044,Table,263.2,9,2024-01-22
C7998_5,Kathryn Martin,P00057,Write,2140.8,14,2023-08-15
C7286_1,Kenneth White,P00053,Course,804.58,1,2025-01-30
C4982_5,Dr. Kelsey Andrews MD,P00059,Next,3111.83,6,2022-08-24
C2417_2,Jennifer Massey,P00061,Sit,904.04,17,2022-04-27
C2647_2,Christopher Wall,P00037,Thank,110.69,10,2022-08-18
C5336_2,Steven Rangel,P00020,Model,2056.52,15,2024-06-16
C8400_2,James Perez,P00054,Tough,1558.87,13,2022-06-17
C1526_2,Rodney Brown,P00063,Per,2750.34,19,2024-10-04
C3894_1,James Nolan,P00012,Policy,1020.39,5,2024-09-30
C8172_1,Timothy Fuller,P00015,Collection,4298.65,9,2022-08-22
C9157_3,Jamie Smith,P00056,Road,543.93,9,2024-12-09
C5544_1,Mike Hicks,P00064,Note,3541.13,11,2023-01-20
C2690_2,Eric Liu,P00001,Require,2261.39,9,2024-01-11
C5081_2,John Jones,P00032,From,706.01,20,2023-08-08
C4240_6,Diane Jones,P00009,Including,346.97,17,2022-06-07
C1825,Jennifer Lopez,P00059,Next,849.18,14,2022-09-14
C6633_5,Allison Wallace,P00090,Summer,334.09,8,2023-10-12
C2758_1,Edward Mcneil,P00005,Tonight,4885.29,16,2023-09-03
C8814_1,Jeffrey Hill,P00047,Successful,2940.17,5,2022-08-08
C6843,Joseph Powell,P00089,Mention,4193.15,18,2023-03-06
C2683_3,Linda Sanders,P00092,Smile,118.51,17,2022-08-29
C8658,Katherine Reeves,P00053,Course,2420.33,12,2024-05-16
C3540_3,Zachary Carr,P00017,House,1998.86,11,2022-05-12
C3071_1,Holly Scott,P00046,Really,4572.7,20,2023-08-03
C2566_1,Kristen Stevens,P00072,Director,3499.97,10,2023-08-30
C1759_3,Anne Mitchell,P00082,Much,1106.22,15,2022-05-04
C3716_2,Paula Underwood,P00058,His,1020.16,19,2023-04-17
C5459_2,Jasmine Torres,P00046,Really,1024.73,15,2023-03-10
C6458_3,Jennifer Chandler,P00100,Travel,3447.36,6,2024-10-06
C3935_2,Mary Flores,P00050,Often,2577.67,19,2024-08-21
C9745_2,Cynthia Aguilar,P00037,Thank,670.72,1,2024-06-15
C1161_1,Glen Juarez,P00011,Often,14.3,1,2022-05-15
C6865_3,Gregory Watkins,P00057,Write,3192.41,8,2023-08-19
C9929_2,Melissa Holland,P00006,Each,3320.04,7,2023-10-18
C3582_2,Janet Maddox,P00049,Staff,2028.88,6,2024-10-18
C8356_2,James Thompson,P00077,Research,84.73,17,2023-07-20
C3453_1,Joseph Buck,P00012,Policy,1072.7,2,2023-09-11
C4434_1,Austin Moreno,P00036,Stay,4283.22,1,2024-10-15
C6007_2,Aaron Jones,P00050,Often,2121.08,10,2022-04-24
C7864_6,Gloria Saunders,P00097,Talk,1442.89,8,2022-06-11
C6815_2,Donna Lee,P00069,Away,3282.19,19,2023-10-13
C4322_4,Jocelyn Nelson,P00019,White,3539.64,15,2023-07-19
C2584,Alexandra Hudson,P00072,Director,4340.83,12,2023-05-29
C9900_2,Matthew Suarez,P00046,Really,2073.71,15,2024-12-06
C1114_2,Amber Mcdowell,P00086,Expect,1553.71,1,2024-06-21
C2079_3,Kayla Bowers,P00097,Talk,87.46,10,2024-04-15
C5191_1,Cindy Murphy,P00066,Never,3222.04,1,2023-08-28
C5509_6,Marissa Vang,P00089,Mention,899.18,7,2023-11-26
C9447_1,Sarah Harrison,P00074,City,1036.87,14,2022-04-01
